D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,k_diss_ref,E_diss,K_eq_ref,H_eq,k_diss_metal_ref,E_diss_metal,K_eq_metal_ref,H_eq_metal,flux,permeability,theta,frac_surface,frac_oxide,frac_metal,PRF,D_eff,P_interface,flux_intact,flux_defect,regime,system_rate_limiting,dominant_path
3.399240750339636e-07,71932.15878897051,0.07991052282132248,34604.4625219748,3.6489430125039606e-17,70449.40088140192,0.13541376010684797,118965.34894224873,0.003503903714320997,8.797559149952001e-06,1.9217872054342546,0.06610646149056126,0.07852027429159394,0.01967899303650314,0.03227056471331107,16.88631088167198,0.0003613038181529428,4.927631896818622e-10,1.0816444999885469e+29,23845.430494077955,471851446008705.56,29191.14291216118,1.9471297207041276e+16,46447.628081444986,8.893007510333007e+27,27508.176811265337,6.048754312275413e+26,1239.2528460011508,3.030382550329813e-09,42005.525325890405,1.1995098835943523e-08,25918.78676737013,1.7853223634852067e-08,96265.63845600442,0.0006104736477504113,18638.247043791052,3.068393461595602e-08,2.56161942145594e-11,2.3512972623631224e-07,0.7074935276965403,4.588813096987593e-05,0.29246058417248966,,4.3664001294838746e-08,4.549767078676344e-06,1.8561010492461789e-09,2.8827833566709837e-08,surface,surface,pinhole
2.3187298491247352e-07,62397.04623786484,0.033022897878433224,36975.734611020576,3.314029097548326e-17,69489.72921913784,0.2090851519950277,33929.512169509995,0.0015342691653557731,2.1159117673052664e-07,8.801253367585053,0.011969036127538645,0.014309426796005763,0.09675998274857336,0.4222794813377522,64.13133292972157,0.0004986279600289435,6.523402573300667e-10,8.564146446075769e+28,16208.367584368309,277684595018682.62,27002.849052529138,8694145554416077.0,47196.38163098616,7.113218987952219e+27,39628.49773486439,1.402683454921451e+27,995.8967820815137,3.410923933820439e-09,42405.08029632821,4.170101473658718e-07,35448.56394739415,6.858029860044682e-08,76858.18449196893,0.0006318305121477767,28092.318221697922,4.645545307592411e-09,2.7749431824316416e-15,0.00014536351502436278,0.5798062173633707,0.15853062941985555,0.2616631532167738,,2.059004055864012e-09,0.04328647149233823,3.528463369889335e-09,1.1170819377030758e-09,surface,surface,intact
4.0077037124425584e-08,78967.20334617792,0.04539760049647764,35405.677185346074,7.713079403089138e-17,70810.29537364343,0.33142385481170883,35648.33484958648,0.0048957725180656265,1.4674818725791791e-06,0.16940658905489367,0.02433106204314731,0.01870856982769021,0.012961549660550204,0.013422656804362098,94.77373448194051,0.00011830484932920839,3.1310565911203295e-10,1.1411828770410559e+29,16109.300531713601,40619724769867.82,29402.293253058968,5.668535282120495e+16,39359.136118347,8.399241719230421e+27,35405.365425435644,1.353072612641437e+27,1031.8753625829972,7.970399535908868e-09,69415.98554330668,6.478714399609961e-07,39123.86263030153,7.282154434368535e-08,96743.28810548213,0.0003241330673357719,23099.987113693678,1.1865235565731462e-10,1.9102172326329286e-14,6.713600742864403e-06,0.6388714439791413,0.003005435707537073,0.35812312031332183,,1.0604526786896158e-09,0.00018791968763208115,6.676709006564901e-11,5.188526559166561e-11,surface,mixed,mixed
4.046405698215918e-07,73414.55589210792,0.031074834574269742,39200.94363420344,5.016287982738695e-17,70279.08075260569,0.22332981389141177,27783.047899436715,0.0027733298929698215,7.26435942042745e-06,9.600564466676198,0.09985159492558152,0.060027322286566744,0.09288775177022945,0.4117099297259074,25.009811915591648,0.00046196987549306136,8.840752529064234e-10,1.1482428845154836e+29,20114.529020363545,544184420314142.56,27200.46721905258,4.954290534971303e+16,46215.95352314675,5.058049534278568e+27,35175.92068435425,1.0048927269989478e+27,1091.0140664403057,7.629613988258072e-09,55227.06909448734,4.090889857315621e-07,36695.21087455905,3.2823742173310366e-08,70971.60214599759,0.0005953139991714552,5016.782019541479,3.620558131736993e-08,9.237279429474992e-15,0.000839450856279753,0.16298586407834864,0.07136416152002964,0.7656499744016217,,1.9615921473496397e-08,0.000542753573442194,2.4000439859268912e-09,3.380553733144304e-08,metal,metal,pinhole
3.036824372005383e-07,69193.96814014298,0.015659959140431758,45348.829582975006,2.0888251190908115e-17,69800.42915616427,0.17165080710943173,53855.14815785128,0.003555384689260085,7.518383590468576e-06,6.17791223064946,0.029089363002447296,0.021483687769947357,0.016621636578939034,0.10259792822914242,52.36155138228351,0.0002105133761039814,4.015051282322567e-10,1.1161715466439957e+29,24288.53109392,54062877735360.22,25182.14821084515,3.927463356240194e+16,45680.85339192246,9.585809017062629e+27,24701.601036499647,8.665941336582138e+26,1155.0111202057692,2.1146826681739025e-09,65278.61349120507,3.5801208876668363e-07,7569.794249835884,1.0385055915673663e-08,94353.62709414754,0.0007468758956088257,24468.184337571853,5.423733209727329e-09,3.629589297141892e-14,0.0002135194584302724,0.3246327737463467,0.08351100145121018,0.5918562248024432,,1.8331638736704737e-08,0.0008322829594612632,1.6711516879198313e-09,3.752581521807498e-09,metal,mixed,mixed
3.469077158254386e-07,66885.63569523495,0.0438905364000306,1854.5915916748681,4.0056410638845406e-17,70724.83751700693,0.37952751731419593,57082.88071193655,0.003552907411630806,5.8312561515674005e-06,0.036184110206246914,0.02241064077852255,0.06509247703949675,0.0694507609969146,0.4848877807789778,91.22949567659438,0.00041818912934342623,7.269515874666691e-10,1.0086934498384508e+29,24238.71058066737,247995864410202.06,26789.69238275317,5.246044390827793e+16,39912.75686336981,6.993508397367088e+27,26652.623022826003,1.8191423236116972e+27,994.0613986519033,1.4302868262660312e-09,42345.844990531885,4.477260426651262e-07,14412.175012537416,2.6814709787786674e-08,95694.10120147315,0.00020502742151566047,16250.236030373699,3.7549367197307326e-11,2.431488767731778e-14,8.512632965732422e-07,0.9873335015648789,0.0002817841608045664,0.012384714274316595,,7.529031524225717e-09,6.3478351863757095e-09,5.990278737675454e-12,3.155908845963187e-11,surface,surface,pinhole
6.830410363063172e-08,77270.42574721141,0.04592083943096602,5908.546546640263,5.3033767281482856e-17,70603.45783391636,0.2979583287964655,22852.9717721537,0.001957918115853089,5.150151927682641e-06,2.6650538469794127,0.08441699901779198,0.0369583045477027,0.004677557657409793,0.0477109955965498,73.55353368933444,0.00027307855363594677,3.414103013829876e-10,1.1394379026458764e+29,24474.367016809578,23573190042049.46,29133.06920596058,1.814110900200262e+16,37630.75129262888,2.1831631135045224e+26,30446.629049923067,1.25768222256971e+27,929.666774074866,6.104187543239652e-09,48645.4727945112,2.710477045399434e-08,6977.631371431045,1.4544355671890105e-08,70366.44369307472,3.6908473388488836e-05,32092.329048138,2.5963302769439244e-09,1.5899336781333434e-15,0.00017694439409972308,0.6436574871992263,0.10735094004184578,0.2489915727589276,,3.4192644169296866e-09,3.6003734758733444e-05,3.5008986539524597e-10,2.2462404115486784e-09,surface,surface,pinhole
1.3376073191582526e-07,61577.01682091017,0.028440372298990164,43119.44790868218,2.4575541921432934e-17,70551.27092255824,0.2581632385197685,71621.33390361303,0.0022955255576466715,7.748014556533153e-07,6.934325181849216,0.02632625539439036,0.050812399320224945,0.07902620624898571,0.178692874261638,57.48177240083366,0.00022923409415886875,9.093852697448573e-10,1.1135579006220508e+29,23222.25936806434,427890109842902.1,28431.1069154696,2243025449794479.2,39922.157106152736,6.260495508708587e+27,20179.192021630963,6.559691717585956e+26,657.8937717581965,4.940340247032971e-09,63344.45538757772,3.655912179332691e-07,23010.17309036779,6.160437198493548e-09,72547.32912081761,0.0008682268537430883,30673.044885730815,4.669798239595356e-12,3.538176231048376e-18,0.00042660044577336447,0.05019684815903049,0.2914235265804316,0.6583796252605378,,8.736637054051498e-12,2.315428371764136,3.639244882451049e-12,1.030553357144307e-12,metal,metal,intact
1.6861833884753809e-07,63598.67390743713,0.04778722078272687,3421.5198059693157,5.874085470307486e-17,69896.66443380312,0.3354946109663794,165592.78019302766,0.0012900502819256422,6.410048575207027e-06,6.366429129234789,0.012868532385879348,0.08098402125707575,0.06570066433143587,0.16677486467184066,61.531503718593385,0.0003263529867891192,9.459005582431811e-10,8.972155413576348e+28,19159.227134084496,467784091292868.3,29338.712144151403,1.5454989561248482e+16,47102.90159615154,1.1650326006209046e+27,35478.39173815896,1.3659616747025591e+26,619.2244767062039,4.2191450257939055e-09,44751.94659117688,1.6484930221871098e-07,18381.61302098102,1.1140856956005981e-07,72850.50440014117,0.0009830562982434006,36048.15361082449,3.564873336847824e-12,5.096755174425871e-19,0.00033922152586130585,0.020922285066940348,0.26008790318420577,0.7189898117488538,,3.038861855373332e-12,6.100521174203459e-06,1.6831256369364523e-13,3.396560773154179e-12,metal,metal,pinhole
2.2966216584898874e-07,76471.15375976956,0.06713836299246873,44873.65087819759,3.958555955490228e-17,69390.28006721707,0.2241695701266354,47717.803602702195,0.0034070785542376974,1.0099692829461174e-06,6.209005942437647,0.05901663406967953,0.008275722719490316,0.09434168060068752,0.1829916129255484,85.6070120753523,1.286044962020902e-05,6.455684977441334e-10,1.161498198458676e+29,23165.683464925223,390721636314463.7,28029.969077384598,1.2940901231883752e+16,47879.96138473487,4.3199736692273783e+27,39514.448255247844,1.5320171900697697e+27,1045.0931108278144,2.9874394536017843e-09,54545.55377013574,4.3772448769232487e-07,25585.998495428008,2.1513364879941248e-08,96342.59756394304,0.0007807246294021842,27093.20462786246,8.010171085168192e-09,1.5287308204807198e-14,6.597507785531022e-05,0.3157300131138764,0.023245092065683027,0.6610248948204406,,5.588499638771333e-09,0.0014446861556114369,1.6555195510871248e-09,6.354651534081067e-09,metal,metal,pinhole
3.870718334947941e-07,72271.64027419755,0.017582749819310513,9976.575083479587,4.680223854147288e-18,69458.8804369912,0.14338787361517427,60915.37494461319,0.0036027677756012722,3.5014946397807526e-06,6.460188449459473,0.01452213362133648,0.031093947597812453,0.08123515484846679,0.2257464059570501,5.688136066692423,3.8056999833485444e-05,6.76831935667519e-10,9.690520850425926e+28,23011.503538052373,769062521909131.8,25520.60131128112,1.7737659015168464e+16,35210.058625084515,1.5536021151554302e+27,21329.37909089684,1.911508056095056e+27,672.7218982820225,8.982864132527225e-09,42381.54167777875,3.9289307415521243e-07,36721.090950706464,4.112233706919498e-08,87334.76559602295,0.000241160577802791,25629.089734059453,8.438750326376395e-12,6.646536804275952e-19,0.00023294637141484993,0.0875597460850521,0.08369637077723878,0.8287438831377092,,1.0946209274645586e-10,4.051588259282653e-06,4.207813001140157e-13,8.01796902626238e-12,metal,metal,pinhole
9.369479803327879e-08,74594.80082421275,0.027223186071209465,38319.57365206486,4.9967815930541705e-17,70991.92148633601,0.26812719662459233,81237.09047120574,0.0014772112623262844,3.7639325072032535e-06,7.848856682649907,0.024712779303847587,0.09097550155795968,0.022631809985115048,0.1317120922138159,45.53634167072692,0.00024472535859650075,3.1486603737915046e-10,1.1870297347920408e+29,23387.280140584815,103462910292288.88,26023.66201357798,662597707189208.0,38832.031051830825,6.726349033950564e+27,35764.559563685376,8.709256967992092e+26,639.9820181936807,8.207734507038671e-09,42960.27641841834,9.639938575535331e-07,23630.23566492258,1.1278700827981055e-07,91650.0768770086,0.000215884120049433,16342.057986660287,1.2623667914986387e-12,3.2823240687448846e-18,0.0007153435923488525,0.0009289483921935541,0.3802018683925482,0.6188691832152584,,1.2916391415406649e-12,2.2186004307140927,9.862925640389327e-13,2.7607422745970604e-13,metal,metal,intact
3.406240686601688e-07,72129.4438033174,0.03943589814917324,10309.173138381966,4.741871139189785e-19,69879.35787711716,0.2008748138356241,51620.03669810934,0.0018728766851795102,2.7176892885615375e-06,3.192768416001741,0.04939601491674256,0.041332410522055066,0.04332355058071146,0.3996763133831784,75.5273136398305,0.000130126609531579,9.454896361093033e-10,9.454321620022921e+28,22660.89407296336,721774391908527.1,26561.06970753509,2.5719954233738012e+16,39052.46616267122,2.3360686792967195e+27,29007.941105406782,4.2632927913890905e+26,1123.3111053964712,8.790941896431461e-10,68497.76526077268,8.939226831740236e-08,27785.532052809125,5.319653989052574e-08,77316.17952998032,0.0005557357218275225,30129.43316348384,2.9761545125862534e-08,5.745746152477652e-16,0.0001843083576177988,0.6654837905653279,0.003624809718051503,0.3308913997166205,,6.677601699648508e-08,2.570731504140205e-08,1.7842121939336192e-10,2.9583123906469173e-08,surface,surface,pinhole
8.51432714606772e-08,65121.618908482575,0.07577329273274337,17596.00911243922,5.422146408758595e-18,70270.5736563461,0.1710857064913819,137061.25176799664,0.004381326517380517,9.968616384509732e-06,3.532414550527555,0.0029578068098993866,0.013639682471590047,0.05911863004473023,0.15718158604971794,39.5285241581125,9.996915181537819e-05,9.172386736738974e-10,1.1030924048460337e+29,18805.366696055564,665517388859545.1,29980.42104428347,5.579874530774251e+16,47980.42065316612,6.554153687842053e+24,22239.152436841632,9.444089642983103e+26,839.4055215483774,1.4110060111462774e-09,44526.380808750946,8.786133840914183e-07,24467.645618289498,3.517158513290145e-08,89436.3478265889,0.0007326764207162933,32912.92328481273,2.172280606800873e-10,1.4374853672611405e-15,0.0004316459463236295,0.47178243028047034,0.4060697651123194,0.12214780460721027,,3.6111440893833636e-09,2.959999701668313e-05,1.4241552905322143e-10,7.481253162686587e-11,surface,mixed,mixed
3.8894429996681025e-07,65829.56302827205,0.09906810706662901,24981.652623422848,3.309475865927053e-17,70226.40602785257,0.3719390636065925,150074.74668751692,0.0019924121949193184,5.454959695746549e-06,7.2139349184218995,0.0033288091046336926,0.08950961306226375,0.04214322658929011,0.4914046515993594,28.235408023109212,0.00014124430605463037,7.54947914278751e-10,8.718056471466757e+28,15845.793631364064,669739685109315.5,28912.022291816444,2.1691207360827812e+16,38316.468084358545,4.997140378157236e+27,27208.366139625203,1.4201024611432837e+27,1148.616171148287,1.5793706165426685e-09,69328.41727090807,5.897228965373787e-07,19717.953960028695,6.39294616517347e-08,75625.74947140484,0.00039106179661901094,14511.587427151191,7.519108712464789e-09,1.4374115749762845e-10,3.4654291531287684e-07,0.6296447499164101,8.3024975418966e-06,0.37034694758604797,,5.7476756909174144e-08,3.135476041039154e-07,1.1806600265049597e-09,6.338448685959829e-09,surface,surface,pinhole
2.1062198926789474e-08,60215.314390452484,0.06793960470508818,10710.441202001057,2.0914683200245148e-17,70662.15176796526,0.24991219036536622,110317.19509738208,0.0009465584108495208,2.6013792433086365e-07,5.588884255345008,0.08136145894329969,0.03414949463648774,0.024751021098085593,0.09736706123792242,25.223540500802194,0.00011096178918921976,3.0069222017904535e-10,8.24078563162027e+28,18953.837749973845,168415423355531.9,25333.530297699723,5.538329510438454e+16,44224.83218942473,6.484807140360177e+27,32077.675051436905,1.4268987418960915e+27,1006.2756802082774,8.573293103761545e-10,61101.83786802947,8.219129868508307e-07,34982.86685622242,1.0279067966844191e-07,98727.36538522216,0.000413467246400151,28035.48796544899,3.90811426306355e-09,2.3179229152280103e-13,6.441407023956997e-06,0.0895665704406412,2.1515784799861175e-05,0.9104119137745589,,3.391299304588657e-10,0.00023698637938954244,2.567702340292933e-10,3.651344029034257e-09,metal,metal,pinhole
9.446563831288564e-08,60561.07548103527,0.08066835160832193,9898.714313440601,1.643854640960062e-17,69088.62989756651,0.3593648849532832,71758.01832412492,0.0009753365689542035,4.658986788465887e-06,2.9986159593166843,0.06810168596991284,0.0034732318017634306,0.007217987121155095,0.23654733575045367,56.710708344529216,0.00010913067092869035,9.874327793012484e-10,1.0836437498803887e+29,17779.86446528997,746081787331513.2,27882.767597354097,4.97711225715165e+16,38325.63921099004,1.9380909885641667e+27,28056.833230852782,1.630237667990341e+27,1012.0488387634363,5.053619126296645e-09,57819.79615396788,8.980116029815429e-07,18343.734879764237,3.993652543089484e-08,97204.73622119402,9.685991004144081e-05,22018.656849788364,1.4722996852637266e-08,2.715094604219164e-14,0.00012263025674665194,0.7456793368627365,0.011522085476437257,0.24279857766082616,,8.74388613167565e-09,3.6363968243713006e-06,1.0370972084624524e-09,1.3685899644174813e-08,surface,surface,pinhole
3.53785506785409e-07,75863.08457758301,0.013720589880977078,18591.593062186617,7.247848069648873e-17,70297.75249928841,0.33740811651364516,144442.86987999218,0.0026942384229789716,1.993944825497674e-06,9.688210647369745,0.0195572865061901,0.0014044348725605863,0.07801575415241062,0.25353102563850644,3.0689684830350568,0.0004883095705227712,9.744236475042823e-10,9.122012928738173e+28,19221.89779561825,293113154451235.2,27176.622006972604,1.5522648510035762e+16,41024.23241893213,8.562754922704854e+27,24629.61095889386,1.69296905093868e+27,840.6159945233161,8.114170539051735e-09,67787.16102992755,9.425946359045681e-09,33569.98825169487,2.2695966654683543e-08,96924.74680060137,0.000903798006607595,16912.580456885582,7.009772261106711e-10,5.023131644221654e-14,2.7836698049575207e-05,0.4706128827523285,0.01256942818702078,0.516817689060651,,3.406792814332847e-10,0.7861623041477613,6.033351502956783e-10,9.764207581499275e-11,metal,surface,intact
3.5728667807584424e-07,76654.67321173033,0.09819836749167116,40349.25946284331,4.335191992977756e-17,70684.16460626062,0.24240697345730466,26198.712766145825,0.004878052719536537,5.038608592910549e-07,8.520278232293254,0.012437477376379466,0.06585238807058784,0.07818739601877608,0.42621510714225636,29.305580379177034,0.00030995944933679906,4.460400864471249e-10,9.750257584778597e+28,19400.94520644126,180461652350810.5,25039.97992046478,2.359979019411472e+16,42698.22876907285,6.312561394581942e+26,20478.625994019498,1.766890703190508e+27,594.6132301419394,7.279490925836921e-09,49314.19871040287,1.8898756530432793e-07,7170.77413387792,7.680181329901549e-08,89795.32404653185,0.0002564489960816253,23845.98264159762,2.0376593713876082e-12,1.0718503376316017e-18,0.0007938110498059723,0.006261626420992342,0.26387548094045077,0.729862892638557,,3.2071285068011305e-12,3.939025728400261,1.6311312678797095e-12,4.065281035078987e-13,metal,metal,intact
4.2517219228211946e-07,61933.679464587476,0.09830418458605077,2717.28895871391,7.240215939297518e-17,69606.97946192065,0.33713540049582114,97533.28042711798,0.0016402133884885718,2.154402610055152e-06,3.7706210342884745,0.003450018130246569,0.08612688604819033,0.002351087022574377,0.2501202870253581,87.45323664160777,0.0003332951598373877,8.55251941416345e-10,1.1358277934151826e+29,24699.747295608013,115130972727652.77,28939.139600430542,2.7349744111799824e+16,42637.11402265848,3.996524217637958e+27,21685.401039086755,1.310877178864392e+27,836.6966426998576,2.5581844389070627e-09,55604.42140140509,9.960093428204944e-07,48166.75188937086,9.115278754020345e-08,93337.38391076392,0.00021260919303230916,33614.59260489357,3.742572909141282e-10,8.42648700139009e-15,1.0041825078199065e-05,0.7773542060174669,0.02426786426110056,0.19837792972143262,,1.4671456240141634e-09,6.655564252859754e-06,1.820842978470973e-10,1.9217299306703087e-10,surface,mixed,mixed
2.6266263503748933e-07,70850.05817324485,0.08168682329712389,20471.219637680344,3.180627710749092e-17,70329.01135374705,0.31944109406659243,134712.7798686295,0.0040671626882715995,9.520137487200975e-06,7.881608438520385,0.08525821240031944,0.04152605154094101,0.09690033653713873,0.10468089223386859,23.012730729710118,0.00020276156093624277,5.631005548009582e-10,8.049247335157706e+28,20095.493730692346,535917207327894.1,28496.19864600872,2.852342133480904e+16,38182.05119223162,1.2550899021311052e+27,35617.394422130674,1.9133293263242465e+27,733.2921150498765,3.239586110534085e-09,59989.15561737952,1.6039835096768787e-07,10614.969896019895,7.874076953103324e-08,78552.43109718319,0.00013812029689087434,20185.405281124593,2.249824771359072e-10,2.0673246970050615e-16,0.0005414287904668669,0.0926561735285234,0.14535933060983058,0.7619844958616458,,1.4415472319744823e-10,0.003717727987840226,3.5723060095849524e-11,1.892594170400577e-10,metal,metal,pinhole
1.2300593732163406e-08,75632.12897506115,0.07357491616042795,16666.91967043942,5.0553942771162433e-17,70434.86036649771,0.24344901748401115,65354.90160683554,0.0025814411664765047,5.5559810177030084e-06,5.702388496996507,0.09865912152189105,0.04491597543800329,0.06845163954875211,0.41777224296305243,60.46632481653198,0.00011012286741080108,6.175296599222752e-10,8.11654294158777e+28,22805.144806206456,688912672619207.1,26988.134496251398,7304858248527762.0,47114.252547969045,2.2677203306787877e+27,31771.557729281933,1.8562239536873133e+27,1181.9370349967194,4.674706774397522e-09,60352.52294906814,6.97015463121194e-07,40328.44817557372,3.881343294313286e-08,74994.43792046038,5.5891146865974634e-05,31026.5653921628,1.6043073511217517e-08,4.2374860850698284e-13,7.752899076418432e-05,0.27335753992257494,0.014220302314480605,0.7124221577629445,,1.916673129638758e-09,0.009383666828073936,3.938958234408061e-09,1.2104115276809456e-08,metal,metal,pinhole
2.965485111230583e-08,66261.82737038427,0.058009152796338385,47931.57149410257,8.774763156688727e-18,70519.09423477958,0.2556164119147663,157423.93785982698,0.0018968705126727482,6.816242392832544e-06,3.8701539836029615,0.0706478724028583,0.0032798429133942455,0.06820964860833968,0.4386771811474933,6.407538132917924,0.00022274680933127798,3.523106484493355e-10,9.473171170574838e+28,15141.995552613806,603831201594721.6,28381.436439077966,5.964734864926835e+16,44812.4049100948,2.2098612311625987e+27,22948.810466910516,8.478977084636043e+26,1007.7466545646714,9.003404062166141e-09,62994.06744272697,8.476139571878772e-07,7923.608359153834,4.730170526565122e-09,77305.67621170967,0.00022754324950715024,33431.091864154514,3.0249724525855177e-09,1.5858344013324345e-12,0.00011926816280764598,0.6631466694187083,0.004049219259269678,0.3328041113220221,,1.2197027545701668e-09,0.021585509176046243,1.717604830507119e-09,1.3073676220783988e-09,surface,mixed,mixed
3.05573447697652e-07,76433.69372819946,0.08477452398203399,1748.347148273106,1.7391612678664897e-17,69393.86134248305,0.17619663477389674,26379.690768967856,0.003029953670940096,3.0814827054125333e-06,4.191095630644959,0.03651196312474756,0.029749741657565096,0.05752919486047575,0.35268837768804556,47.758999776128775,0.00017955011598788187,3.7908813692487265e-10,9.624218844897703e+28,16195.470989560326,367352803414984.8,28156.41291252403,1.252805678969936e+16,44338.4356653376,1.014981854018342e+27,38419.34067643633,6.360957344455983e+24,638.5522030623118,1.8329773502641433e-10,64088.45471255484,8.620156465670095e-08,6820.892232524813,5.439532451067396e-08,70995.60442330307,0.0008958289816625082,13301.972997550292,1.1785704375255875e-11,1.2170624425413381e-18,0.00019638899862682046,0.08035503813092443,0.016692591191389456,0.9029523706776863,,6.8639644691834884e-12,5.626596242349555e-06,3.4102576323500535e-13,1.1444678612020869e-11,metal,metal,pinhole
3.656017211236823e-07,74248.42721536974,0.060026730530433996,36814.16441732225,2.3274778758995596e-17,69666.49864336447,0.11455580329047146,162626.98846274076,0.004695461813534713,3.993165784082796e-06,7.843274676779391,0.0901202230728374,0.06898946263516478,0.07679331882354301,0.4209817672009759,56.455876282479345,6.180717833778387e-05,9.953548206035201e-10,1.0217472310968213e+29,23128.928648879482,597618305484487.2,27533.16976806794,4.992707569025556e+16,49391.79330771456,5.217719727341545e+27,20828.0121436828,1.1083034100965846e+27,1129.3339026260337,6.1917411028799686e-09,44320.29587266848,8.309285106605469e-07,14987.634361376675,1.287445648827723e-07,88686.45077806624,0.000939859235959551,17430.32154230962,5.168800782464192e-08,4.837942868327897e-11,4.841549797760273e-05,0.2218230467949846,0.0001490705310816259,0.7780278826739339,,1.825350015430698e-08,0.004464122324289795,8.822983724302244e-09,4.2865024100339677e-08,metal,metal,pinhole
1.3237843970967874e-08,64364.19866811041,0.043118049604956764,23805.844518809863,1.9913294105655454e-17,69579.90975741338,0.10942994659023572,36212.26900767175,0.0025266169891819483,3.9714955194657135e-06,1.3108595107882075,0.063634100289766,0.08400400473988918,0.018356723361107993,0.16603231518658423,53.23339757604517,0.0002293669284292986,5.389084897354799e-10,1.1240225706233929e+29,24788.31398118582,561834842810547.06,29952.639125516598,5.898048285136766e+16,37978.51542164898,7.536400716364727e+27,39285.25360710264,8.543478892907857e+26,1227.5191277901872,6.106627533180828e-11,46454.225592635434,3.898884758578493e-07,46388.93884981673,2.9153130899716036e-08,95611.86551307104,7.843646633632778e-05,34721.55318494506,3.870683702752887e-09,1.1158941672944e-14,3.5395606828532064e-06,0.11209516956712434,5.384263850700669e-05,0.8878509877943684,,3.282976840502627e-09,2.1826263665231381e-07,2.201857882286356e-11,3.8486651239300235e-09,metal,metal,pinhole
2.313688679654381e-07,74480.7701270442,0.033283018929145446,35116.516772367184,5.200648040705078e-17,69833.40071665736,0.28103897333243727,149050.90034462805,0.002820147445379154,9.395403420231995e-07,7.611556659375092,0.05385780614343822,0.08309161151127326,0.018437936557644412,0.13618493552686056,79.26261039195435,0.00018226817804851926,7.777696529091085e-10,1.0233405215186859e+29,24875.240417106463,745730861494258.4,29646.3594991855,2354226291996092.0,41960.915619746054,5.456916434808026e+27,25181.243420008825,1.3167793163861433e+27,1257.5053388482136,2.9926407494241482e-09,47655.5419979955,4.6678139706197913e-07,40481.53007195604,7.913941145994204e-08,84910.67914255372,0.0004445803450633274,35655.97132159932,1.1649041160680736e-07,7.916456517752387e-10,4.024346675225182e-06,0.18602068249924472,3.954010080107182e-07,0.8139789220997471,,6.909462507241432e-08,8.285833691357215e-05,6.892505006658767e-09,1.095979066001486e-07,metal,metal,pinhole
3.25353607740125e-07,76321.27800162871,0.008673585082967734,25821.320869410418,1.193524396476342e-17,70064.77611171456,0.1526900612024535,163990.96780498777,0.004535518564911705,9.512519780017335e-06,0.20448610346034365,0.030817653560730116,0.06452661711944742,0.020168508832533964,0.12933660030489252,29.8842579708238,0.0004447999413610838,8.134470782091419e-10,1.017791187098814e+29,15506.258362555734,777528218402457.9,25628.62747051769,2.340273455597526e+16,35734.937864456195,2.6115963749017246e+27,29182.86479602217,6.563060775794921e+26,666.9585320756089,4.76448056619441e-09,62131.42800839634,2.7256087544520824e-07,44445.6526667688,1.0191068609427216e-07,98011.67751207674,0.0009566052152922867,25356.86420905895,1.9498653970345058e-13,1.2475775762496716e-18,2.1789039551270036e-05,0.16682439061890436,0.3105686964595732,0.5226069129215226,,3.3900551633007546e-11,5.345833388503499e-05,5.0467748195876454e-14,1.4451879150757413e-13,metal,mixed,mixed
4.171006318685627e-08,68355.27658617575,0.060184517720480064,15573.41749688753,6.72391002170884e-17,70461.6788693559,0.30985097765974046,97384.76293485242,0.00467039690206335,5.542562098804922e-06,4.095716454485604,0.02463619909652466,0.05315353878779358,0.02407643572003169,0.4798490148335392,30.549440829075124,0.00028641093430182446,5.19943753885523e-10,8.741275345550048e+28,19244.303963983228,70882708140685.75,25557.3444682996,3.8666206253652584e+16,49084.22172156234,3.666973155421295e+26,38032.635140139166,9.95989890530141e+25,1140.2524962484135,7.717180523620023e-09,45621.19137919447,7.453495288599347e-08,49347.18327827927,4.5812202153605824e-08,95871.4235937076,0.0006315988914474284,11324.285162969943,1.4349130996429872e-08,4.515766473431932e-12,6.972217054172179e-06,0.55081535381669,0.004246520492331114,0.44493812569097907,,1.4175128608817521e-08,0.002132323092483154,6.778828328049271e-09,7.5703026683806e-09,surface,mixed,mixed
2.2004200295107688e-07,74459.84464782618,0.08511553398590029,28903.31488029656,3.5060543865492605e-17,69021.24334240201,0.14962324193958637,117614.32352369952,0.0024933951066027785,3.512888689998611e-06,2.988986040210422,0.044596745770433356,0.02555663450105474,0.07332464974548732,0.2434721883217826,52.670167864821,7.558620753075142e-05,3.2910001655739234e-10,8.088091287553841e+28,17983.123051050992,57698674109607.62,27175.207808391122,5918374294305851.0,43572.46693268739,6.87305348264721e+26,37755.71227619464,7.387993095882737e+26,720.7848025842713,7.888755066486731e-09,47163.241264836244,9.023404084173396e-07,7672.969994509296,1.1062386329264123e-07,90203.48584452142,0.0007522492654200232,8801.24361805755,6.17866193046331e-11,4.7880860089923863e-17,0.0011060803483852733,0.1488724603003432,0.3470779863489676,0.5040495533506892,,7.359997577152895e-11,0.0039624115566657845,1.869187007610624e-11,4.309474922852686e-11,metal,mixed,mixed
