D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,k_diss_ref,E_diss,K_eq_ref,H_eq,k_diss_metal_ref,E_diss_metal,K_eq_metal_ref,H_eq_metal,flux,permeability,theta,frac_surface,frac_oxide,frac_metal,PRF,D_eff,P_interface,flux_intact,flux_defect,regime,system_rate_limiting,dominant_path,target_preset
3.239557771367568e-07,75314.39306867379,0.02921957623107851,41569.94369146479,3.9809000828528377e-17,69196.59876674741,0.2185344002671199,151670.7162514666,0.004971999145520179,4.050956484000153e-06,9315671.351739746,0.0033226773231506625,0.08175562376213914,0.08951007437364071,0.48357986807647646,14.636421101457739,0.00032488782293781153,3.084584505016891e-10,8.60862544856658e+28,17324.3703372545,508308799201903.56,26383.783524550556,5.8251999414696744e+16,38409.750265340255,5.706329016504115e+27,27423.21431169783,2.917664498017459e+26,979.4569798787554,1.3902791444857876e-06,52950.12177220236,9.308839401610066e-08,29487.773992729584,4.54153978594727e-05,70323.29238882226,0.0007236485253863194,24706.40450761774,3.831133106043377e-05,1.9492011930845307e-12,0.3123374016346742,2.756397789175425e-08,0.02191855099847045,0.9780814214375516,,6.0357588771548716e-09,8851214.916448768,3.1518105625081115e-05,6.793225435352658e-06,metal,metal,intact,metal
3.952222298468031e-07,71496.97359129417,0.008651344554256323,10480.214891333206,3.965684274246052e-17,70095.37417694421,0.36502729455086896,148831.4978909154,0.0011180383206886278,1.1664122993250296e-06,438398.6130287628,0.030653851913196254,0.022932888952053896,0.023409873223758444,0.23818413353156578,95.61640034346506,0.0001349054006370383,3.504438827351353e-10,1.1799013994150344e+29,21173.60800393259,530363700842785.44,28295.92245205927,3.4473093223266e+16,37355.50135358653,7.461557908445919e+27,22717.67367935376,3.8571092708020284e+24,961.5815826814007,7.90307480936423e-06,45649.38533884017,8.440528072393882e-07,32570.87861752181,8.092863282305524e-05,81396.66148283839,0.0006157792650731596,18730.113523669927,2.8390397043087384e-05,1.7559547355311899e-12,0.20960480946729862,2.0865538278160182e-07,0.02541428896703334,0.9745855023775838,,7.525489775741797e-09,414637.11482147314,2.615202839223046e-05,2.238368650856923e-06,metal,metal,intact,metal
2.075751508891594e-07,78544.92324920064,0.07221330141557585,4565.991961369754,7.718122936552687e-17,70386.60542812015,0.2990120382960189,26748.68839905533,0.0027526033030658426,1.2682059800534915e-06,5930626.956388904,0.09982451697140794,0.0333720940890902,0.04454732770242257,0.15336545138015056,2.021578587399082,1.1581688229645552e-05,9.848668902760617e-10,1.1324035308193847e+29,19336.858724552316,305872259350561.56,27116.357667414544,4.002498079923953e+16,35019.87995496145,1.3703836724039437e+27,33478.02432928522,1.5602393361139957e+25,989.5633404042946,3.866748981753153e-06,40379.47630906348,3.362693635554869e-07,10993.964885862668,0.00013382832588960144,94754.02833900586,0.0006779975799618626,9484.609041620268,0.00011624188106498967,5.9575116006272404e-15,0.5210794016962618,1.5227616886922942e-06,0.10629653387077284,0.8937019433675386,,1.809826014233546e-08,701.9996873856287,9.304233103244873e-06,0.0001069376479617448,metal,metal,pinhole,metal
3.064413084422832e-07,74495.8790137421,0.0928950398346458,27607.5262101081,1.567908373354212e-17,70343.9571755117,0.39093463001712464,109685.73449172096,0.002335287538441722,1.6215269060056705e-06,1596771.2426349095,0.02602657542809479,0.044462821331613285,0.09093541293597968,0.0783842748840535,70.18712760025697,0.00021821871202343327,4.624791698175967e-10,1.0125219982073212e+29,15094.33851649238,458427532197599.3,25784.201740887944,4.087220424215606e+16,39601.629736308205,4.252845091310988e+27,33725.82903295291,6.023560702554859e+26,1261.6372564729677,2.9443129280689987e-06,59440.04957464426,8.507001550717349e-07,13512.043814603709,1.2283069255566624e-06,91506.57589078226,0.0008454394811953674,34463.06579831842,0.005116882725716282,2.0243347433817137e-11,0.5006025745226849,2.4027335983560725e-05,0.24645200986542976,0.7535239627985868,,1.286903433024584e-07,753695.9083494327,0.004049951682893412,0.0010669310428228695,metal,metal,intact,metal
3.6266689450856564e-07,71932.71256111671,0.09861263712710316,10593.840461360829,2.7362773815152125e-18,70193.31903990934,0.31187972421064897,62589.392097752876,0.0029104495956566445,5.059188630598443e-06,1553116.5291666307,0.06452221028294176,0.020007168697177873,0.029981894274871447,0.2273511755110561,54.92464630560099,6.909373595843277e-05,5.348835095674461e-10,1.0354032739533148e+29,15821.630353369315,455896099700292.3,25841.194225802017,1.4900983027816918e+16,44842.87496580524,3.43435666540221e+27,30772.206155630804,1.6301252114969573e+27,1208.887513323798,7.604471149879624e-06,68296.39367105647,4.787761351848531e-07,17334.510861662042,8.447746983636255e-05,85873.23593015333,1.3309626285333568e-05,39507.624887099555,0.0002323863129539951,3.160836033567852e-14,0.4089841492638978,1.746652933646125e-07,0.07567443164798356,0.9243253936867228,,7.932273224787299e-08,8.559095908658765,6.878359789305743e-06,0.00022550795316468936,metal,metal,pinhole,metal
4.1547002857141446e-07,78984.0051890462,0.057251355902120826,17878.115465604227,7.650727470109021e-17,70376.30146216856,0.11018336875064132,63178.82208720123,0.0012813989585719536,6.979038945838014e-06,7927101.577812693,0.08595002643410424,0.0008150876552996491,0.08648187517536221,0.21151484825430836,39.35531409689859,0.0004842668560082227,4.795178676153643e-10,9.394422281095576e+28,20725.006666402227,203254574639763.34,29823.453056040642,9929395324300818.0,47354.59615819225,6.202988095324215e+27,32669.458402337237,2.448462761381137e+26,1141.8909749364002,6.167901079203449e-06,68505.13015049961,1.8633736721498368e-07,48523.788488116574,2.258366957915886e-05,86154.99950594814,9.60846557696407e-05,5755.518044120588,0.00036720235238063814,1.5219515607447e-13,0.3629637003421914,5.409437106825723e-07,0.2774065409307088,0.7225929181255804,,2.223025403383217e-08,4671.6678031245465,4.953569864726472e-05,0.0003176666537333734,metal,mixed,mixed,metal
1.048290914469477e-07,74477.81299782809,0.05856934493152921,21109.853923086248,1.3329045090642665e-17,70772.37886039457,0.2807915859864606,28058.31064073041,0.002786266618035799,2.9426107860888406e-06,1889892.7994511449,0.03462020814049817,0.04225459705372634,0.025354250239837377,0.08340688958440488,52.568014568369186,0.00010696192805159856,8.626400176971966e-10,1.0922681061378855e+29,24372.573870636093,550338854809474.4,28045.000240619473,3.758843564797178e+16,48617.407893343756,3.862345081266213e+27,21080.52393417064,1.6352003139272224e+27,573.9497273286855,7.442307539144538e-06,60693.17656402799,9.69619432553837e-07,45018.28978340631,8.777292498886709e-05,88368.24655274823,0.00045883590543759485,35056.94904260831,4.3699481483328094e-11,1.7736254404652488e-19,0.060305357513485106,1.1265678047700339e-11,0.40462601466834464,0.5953739853203898,,2.8140628892712554e-14,503700.7838246729,3.602593264859955e-11,7.673548834728543e-12,metal,metal,intact,metal
1.6081110689555304e-07,76275.75688527194,0.05100884203464719,42777.72486255458,1.0207269364202766e-17,69612.08401153484,0.32148061692244084,25481.19445029516,0.001468861881532866,2.1944933959503877e-06,791018.0368295874,0.06051610999537458,0.002879455052522012,0.09256680002301317,0.20241837079379582,81.15444279303618,0.00027199487902930487,6.436432543201774e-10,9.498466849323069e+28,20294.479420112824,16777476950435.889,29516.91370592932,8971834395762703.0,43275.7420259473,7.475762453857128e+27,31724.686635839316,6.043952820650538e+26,1058.1878257723477,6.5200768554989135e-06,56725.216410450346,5.606767780122332e-08,14019.907718333669,5.62325426203741e-05,89240.77289150609,0.0006865313361488358,19069.767629926915,7.310199188113425e-06,1.5949828180281099e-15,0.1376316113185671,2.833836315082893e-07,0.28274318929690445,0.7172565273194641,,4.164363098145109e-09,72.67642688492774,5.403806238379337e-07,6.7698185642754915e-06,metal,mixed,mixed,metal
1.0754856653106825e-07,69367.51922204322,0.09201878083366247,34611.50303235422,3.009124738235084e-17,69400.3671592547,0.27321025481694816,50390.902074790414,0.004508783219564189,2.6596178815037604e-06,6391593.107355285,0.08904246244101498,0.0368809895767575,0.03194666598027522,0.4530073444881861,48.892578363607846,0.0004640702490864339,8.461554529899609e-10,1.0812188914558662e+29,19519.962420986172,543832853484691.06,26883.794932202218,7751549450235523.0,35088.47831282791,2.8505566654298734e+27,22883.613150826226,4.018784780371507e+26,693.5059873107552,1.18260136080342e-06,61363.10658826404,9.163187260167511e-07,7208.815640722061,0.00010130967453382919,94397.84101277465,0.00038555300833828315,23566.23812896027,3.270213853206292e-08,1.5482505048246807e-17,0.6284978437670437,8.589420837003314e-09,0.37634575086017125,0.6236542405504079,,4.6020844873631265e-11,37844.6990107676,1.144067728181389e-08,2.126146125024903e-08,metal,mixed,mixed,metal
3.639315849333251e-07,75983.61205012561,0.06682128913366181,45537.37051562976,1.779125684599675e-17,69127.30444851909,0.3251825465613746,114127.65254787951,0.0012656806892800822,6.461215977191729e-06,818066.9351970393,0.08864726192337562,0.03907335814745585,0.00667817361779903,0.13743702170194377,34.961971099024304,0.00042718489350987996,6.057983839058661e-10,8.03669280747964e+28,16602.35031298812,793910912727756.1,29660.600687595866,5.382094576667457e+16,41845.892115754286,9.380777115839078e+27,23529.314511553348,7.034674664312162e+26,1246.8053737806715,8.480259404850541e-06,69917.04031072036,3.857644053449185e-07,27025.60007080695,4.661085568051987e-05,88749.26956394174,0.0005265015444453864,32740.532171069317,0.0015951322632245164,2.0238937148522925e-11,0.29321830563172946,3.1591754013675613e-06,0.3920999281576743,0.6078969126669242,,5.453404041830703e-08,204916.16503587397,0.0012288534066752029,0.0003662788565493135,metal,metal,intact,metal
6.157936775866689e-08,65713.60219396866,0.060943983934127574,24198.796633622303,5.560164630599365e-17,70294.00596026157,0.3069483236377987,80274.6708446653,0.0030828708271038786,8.568516952778968e-07,5018492.586265045,0.06432127789846247,0.015419709188021359,0.07947201357870624,0.47586033615881357,75.62296156836051,0.0002388149256386609,4.4626246505735085e-10,8.126733035054638e+28,23765.307405934618,712760802796951.6,26359.975797051,1.3784049187630642e+16,44328.48486584078,1.3309992749002403e+27,23369.2134558331,6.262220614248159e+26,946.1906876164323,7.827392946933194e-06,46098.055002285924,4.0099586241921956e-07,13483.70677247227,0.00011442778663186703,72716.06969798043,0.000756032214546631,11998.155741473294,2.807497466831941e-05,4.037163670878725e-14,0.49806512053599367,2.3625521904624678e-08,0.205263091028617,0.7947368853458611,,1.6206226743605246e-09,2800416.9573561023,2.2468874973772535e-05,5.606099694546875e-06,metal,metal,intact,metal
1.53377744344314e-07,70973.31860062442,0.09746939918630175,44174.60221159264,4.2884944958123223e-17,70941.603377432,0.25596154239254576,147457.3907037326,0.0012533809283847813,5.0392010158811006e-06,4416876.051009993,0.06727696276820345,0.03931679250781894,0.09949078165521322,0.36439291153126363,80.3321895421922,0.00020281321854250848,4.3819113955800827e-10,8.62473699460629e+28,22433.67001742131,226475384407073.22,26345.86304556451,5.8436789514486296e+16,42446.28855412246,2.5640910185304666e+27,37599.90146431687,1.5344651739610028e+26,1133.9248409440852,2.68245919933611e-06,40493.82336304098,2.6681383646345454e-07,22371.61954229909,0.00011496946706291871,92546.81615764156,0.0007075164737949468,36727.20679557141,0.0025648885656760533,8.106614952405898e-11,0.43127882939841505,1.282138090035271e-06,0.05688304052309211,0.9431156773388178,,2.3459084343593785e-08,3801596.434592737,0.0020074202688581014,0.0005574682968179519,metal,metal,intact,metal
1.9916377372488235e-07,65164.43002101708,0.057056232433407614,1684.5240625086744,1.471994487787825e-17,70692.32562077596,0.10144990585309419,67894.05146200376,0.0019050393485669722,7.625217499114599e-06,4170837.241331147,0.03913424724501743,0.035643985969159755,0.04772652046578877,0.10118828795719234,4.384367026054608,5.733875173832478e-05,7.896257150374931e-10,9.611480191986425e+28,15354.988881534513,616432084035240.2,28140.305168592866,1378056562345555.2,43799.38509818583,9.034692213521568e+27,33259.444293018925,9.105863300250865e+26,935.9540832257596,4.2704646502456644e-06,58518.29694437247,8.270488018299467e-08,7010.126912983918,2.0292538897625558e-05,97444.9008700662,0.0006965625009572817,21049.08167901816,2.86979225441454e-06,1.5711571903071572e-15,0.32676401441549663,1.0847108072972606e-06,0.20067286496997339,0.7993260503192193,,1.003306804958662e-09,213.99546931323596,3.6661822278114235e-07,2.5031740316333976e-06,metal,metal,pinhole,metal
3.001748063890093e-07,64192.25368689349,0.09245309936038362,29444.56800063224,4.435810189335499e-17,69825.52041124906,0.27935240633761055,153161.59008857937,0.0031289782329692478,3.7096720782238377e-06,2004563.1682055895,0.0988385421204105,0.04862241373705474,0.0619748885587799,0.11005658195902358,74.36268846385809,0.0004241570570753434,6.261295565702447e-10,1.1942630542491469e+29,20707.494955054615,303633576801545.0,25272.93884680431,2.8164963908990256e+16,40878.42549127408,5.849981798695258e+27,21281.022707628843,1.311974458868929e+27,1011.001209548653,4.859022650357917e-06,55649.52515076511,3.030258141379331e-07,36985.168541797786,1.580800531876332e-07,90269.45806367912,0.0007540811840027777,15838.523677345482,0.0002231001113875854,7.471603893740158e-12,0.2536753694218023,2.9870029646060628e-05,0.062334072552671246,0.9376360574176827,,1.0681093230165214e-08,1704470.6144138172,0.00017748088289099885,4.561922849658656e-05,metal,metal,intact,metal
9.679542740915976e-08,78968.60790653748,0.014862671111751666,20223.849899401794,3.431546774364524e-17,69075.36045648486,0.3746607937872671,123148.24710410585,0.0013637443813236208,3.1288112313416556e-06,4234386.586844129,0.05256111458491963,0.057896719412382294,0.08262311317319888,0.1889683174718176,40.71577720417996,0.0001889379688633219,8.48851918964149e-10,8.267560388140735e+28,22589.09850974864,339648723335924.8,28528.22387616974,4.615260758754922e+16,38832.14507440242,7.957656593296718e+27,29863.702174608556,1.4164607624534194e+27,638.6446176702012,6.726162087546384e-06,52145.570663811624,1.2473503393883957e-07,8770.269192911785,0.00011136004052614584,85131.31857173114,0.0008882243866468428,20095.73933457459,9.767861344296914e-10,2.0222457657754342e-18,0.3057513601183336,6.438974371892778e-11,0.40849559137007846,0.5915044085655319,,5.289597415228244e-13,709471.1530673127,6.349150940480639e-10,3.418710403816275e-10,metal,mixed,mixed,metal
1.1259903223090039e-07,68939.93452802116,0.07884992720055257,3899.131789869494,9.430012337363455e-18,70915.20131609,0.15308142764178992,68214.80371994506,0.0009541720570183901,7.81432379652662e-06,7292243.724311201,0.08104832840083522,0.024030375556378367,0.05973025856108618,0.3244482225229163,74.8736020726878,0.00023950558820973593,7.62243206854274e-10,1.1687123456225538e+29,16136.05996967271,350786276181539.56,28509.01338427319,4.268952542472382e+16,45660.048710281946,4.06591581624192e+27,23806.067285644283,1.8466982739706836e+27,806.5370032805483,7.094810434628273e-06,53488.83812479899,6.459676677384698e-07,17706.91819593383,2.149759488235365e-05,91931.55691723555,0.00013491773378613973,14045.005379961302,1.6736221248208306e-06,8.859050051633062e-17,0.5276482789358217,2.887728936267407e-07,0.08156926918860788,0.9184304420384986,,1.0274418769396508e-10,19.256428230339584,2.5527695671382846e-08,1.6480944291494477e-06,metal,metal,pinhole,metal
2.9378617118648623e-07,63683.433563900864,0.07873399918500708,30691.32303076579,5.4598957869298157e-17,69486.3471442883,0.19715571302382462,69483.39570857423,0.0017968027921336789,7.988301469524507e-06,511215.01376310404,0.06514411136410012,0.06085865264953461,0.013663302259717085,0.11467130247713779,96.16969137116494,0.00041339212590681915,4.4133276714563297e-10,8.303388243307935e+28,23094.739495158494,592151057354563.9,29202.23109409291,3.434645456814036e+16,42430.12118378941,8.900676891594879e+27,29633.868516041992,1.589126924116596e+27,802.1765534277718,5.328804456595271e-06,51879.86647794219,3.490753279414142e-07,49356.677078393186,6.471959352096954e-05,80093.90534441076,0.0009799142738597026,34565.188910357894,1.4622919583762752e-07,5.873193967644974e-16,0.06104712739971655,4.4674496291081753e-08,0.3911514181965522,0.6088485371289516,,1.6982982611216813e-10,1078.4964009334442,4.3157984705924375e-08,1.0307121113170315e-07,metal,mixed,mixed,metal
1.644596860574062e-07,63081.50557433303,0.09887970471920264,20638.668053613354,5.766724791671615e-17,70759.33882375034,0.22736765173654544,37798.715332708474,0.003957667706314315,4.5496445885352435e-06,5948328.660124075,0.07414125590401764,0.06491157032273374,0.03560198186233297,0.4747257805039909,81.48826792593042,0.0002810009431089344,5.548303776859092e-10,8.192076769107292e+28,18211.515879119022,266732060260397.4,25000.69746930326,2.046969354861343e+16,41506.035462579595,7.716717335081573e+27,36674.376346938545,1.621299617103121e+26,1225.7602296351133,4.763671604390481e-06,54501.90225913788,2.2453231211852512e-07,39426.612061440675,8.209961608346398e-05,75806.0982252779,0.0008714499407162484,15714.668343282321,0.00019422886151885805,8.267455257776053e-14,0.4185386243238779,8.567526244436038e-07,0.26519309778480393,0.7348060454625718,,2.5254262136125884e-08,4620.385549326685,3.5560044147268745e-05,0.0001586688173715893,metal,mixed,mixed,metal
1.8655071320524369e-07,79025.8482293022,0.05638413205861336,11783.899819221231,7.376833261675003e-17,70550.3842023612,0.12355943918660242,104491.04993811529,0.004846589436348678,4.146108570113075e-06,4122303.748223719,0.05068233031982073,0.07610550777460484,0.0011190177548118456,0.07151976052349215,15.972636425337518,0.0002331750263217684,3.462998159008573e-10,8.737978388211055e+28,17773.251329284,803541479668930.5,25030.121579832157,1.049701418282939e+16,43944.09432301461,3.761262693962836e+27,39358.70738032271,1.8537579118091943e+26,876.9659290562431,7.0661398137032824e-06,55297.79636624307,9.425217506732832e-07,34146.03187806475,7.472728100434325e-05,91064.77191521855,0.0009711958658852393,38119.32618511273,3.69662731361437e-06,1.31613955064799e-14,0.4018512540083262,1.3230961651516326e-08,0.40573467568081206,0.5942653110882263,,4.5002041446378937e-10,987514.5373097399,2.8720391278795047e-06,8.245881857348654e-07,metal,oxide,intact,metal
4.113140917837328e-07,60592.317263763645,0.016280238888080195,28042.539017752468,2.2081040971212073e-17,69105.01672109384,0.19468001302343688,84385.68862433675,0.0009623784634214499,4.5502303974031344e-06,1420562.2429485954,0.06755221702819157,0.05935983161375122,0.06998381087774459,0.1868813096350643,69.69469245343404,8.409463599870026e-05,4.322123229514423e-10,1.0324076129014371e+29,18127.178678511315,166920704531733.84,26832.5407865328,1.77327390119811e+16,39853.7062724867,3.243964124036802e+27,26959.727115910115,1.2130087110256508e+27,617.8416672902434,7.017119711308757e-06,44949.64041886196,9.79070201023856e-07,46840.539960832764,9.607135985562943e-05,98902.41034340281,0.0008029653319696823,8536.736503066859,1.8967923341223884e-09,3.713120344870031e-19,0.06545094635670926,6.780773507340743e-08,0.1997958699280903,0.8002040622641745,,1.5638848029405364e-11,29.729465407927247,7.775453773371668e-11,1.8190377963886718e-09,metal,metal,pinhole,metal
3.946172758871631e-07,74882.43343786008,0.08277880342483918,41498.18229067978,8.096078291959243e-18,69403.81116427515,0.0943015795684238,75104.05671823348,0.003831239168258548,8.193215639243777e-06,2079138.1452263286,0.060670041765889214,0.057547807625078884,0.035493908901907054,0.42703329613220814,43.44222968377986,8.786849207078584e-05,3.3493123339449477e-10,1.111297372370004e+29,22510.635054692815,465677839793967.8,27819.172978693143,5303937903125855.0,35540.90528125986,5.020852998183818e+27,20235.792362855893,1.8877129496801256e+27,932.7224588241095,1.0602853807834502e-06,51570.48511798087,4.85929658018494e-07,38670.69731117094,3.0902381198606565e-05,92865.64051460661,0.00019141615152880163,24112.304320975752,4.165170332178248e-06,1.0140245865462165e-15,0.25820264072148663,3.59625364468516e-07,0.09389652006477955,0.9061031203098562,,7.060545264055601e-09,17.257117518476946,1.5059245627321708e-07,4.014577875905031e-06,metal,metal,pinhole,metal
4.2203440774594785e-07,64563.15322053594,0.09773045048338003,7510.435748077242,4.3319954817032245e-17,70490.13054399713,0.09186310349087334,128413.62579514332,0.004231030487298297,8.889080179493739e-07,8844933.026464542,0.04357414614462743,0.07784665969900337,0.08975825733807478,0.48669047128086856,91.82874960047612,7.644446328742348e-05,5.435047699196805e-10,1.1820141112667004e+29,18763.99638482494,790072878940765.6,25017.553736512888,1.3501686678656564e+16,36528.65908575822,4.445775962113297e+27,34552.188995167606,1.2940023768488842e+27,1016.5574207947438,1.9898129015560815e-06,66887.57524221353,5.168340117447333e-07,45887.28867193906,0.00013426350282587257,92091.53721839216,0.0003613049985072042,16286.99481707992,0.001002689448656358,6.565751603077692e-13,0.43634561746987677,1.1555996013667358e-06,0.3147946144451682,0.6852042299552303,,2.5913932734916114e-08,3060785.9044482033,0.0007109958931568979,0.00029169355549946,metal,metal,intact,metal
2.523467437488529e-07,61549.193297408056,0.05182564479689649,32401.254992901486,6.687715317631661e-18,69237.01186330864,0.38444335822185827,54716.18445036376,0.004647037576727367,3.657683121248997e-06,2802212.765910734,0.04525185410770099,0.060221991901342954,0.08129083255064823,0.1612956451059355,79.68593675687086,0.00015990408667712614,9.444578450998958e-10,8.520553486378882e+28,21619.464728292976,704574036700883.1,28153.576214785608,5.3239584718871704e+16,37630.39135740246,2.3652867824528656e+27,24497.684903478577,3.0981409641390447e+25,820.4276426039568,6.164294399022711e-06,51781.15566936752,2.885026469199491e-07,39996.46395062408,2.3175495509445775e-06,93584.01810096618,0.0005087798101773031,21772.75632158837,5.898087993311508e-07,1.3770506691184562e-16,0.17420451095367878,2.107123520667987e-06,0.3377366215081671,0.6622612713683121,,1.6354722184411902e-09,267.0467707262095,5.0752039019721434e-08,5.390567603114294e-07,metal,mixed,mixed,metal
6.961179084479435e-09,65245.81285938613,0.07445708937835271,45783.33410668354,5.318337557067209e-17,70547.81362120996,0.21994868859040545,132889.82749044592,0.0009115983939026308,2.489010456481526e-06,9707283.104420481,0.012894581225143245,0.09431877358432504,0.06645868090755926,0.24149482057285607,54.48394166450049,0.0001287544245115078,9.014945882599518e-10,9.183003245525498e+28,22080.477914838702,451031730877026.3,29787.62080907731,2.760275252143367e+16,42632.886165416756,9.488221513239178e+27,37021.796378802544,1.9737006142920667e+27,1167.463614872266,2.1313817181520827e-06,67179.31309421163,3.488813314006517e-07,7277.084671533635,0.00010190075761369209,90936.5249252558,0.00045375177166630677,22229.229438940787,0.00010192547739704046,1.959573165296203e-11,0.6235373954026808,7.727885813580366e-08,0.0012144185251298893,0.998785504196012,,4.968603485659876e-10,9677224.171780996,8.420577431590255e-05,1.7719703081137917e-05,metal,metal,intact,metal
2.0684019323259054e-07,75975.13852775256,0.0941475779441185,47809.13593210877,3.189157132607359e-17,70999.82605381879,0.1057622145401478,137793.6891559192,0.0036710355544300713,6.246067985388539e-06,7258266.109663546,0.08569618821756299,0.08105739469721292,0.004333254687191858,0.10970635454220555,64.76403698883378,0.00047561803740801177,7.668737987111644e-10,9.287125960973034e+28,21348.190574556695,207088097925965.66,27420.53659330237,2.389135700641348e+16,46974.50705891792,5.612837175739018e+27,22593.940483320086,8.224307900319971e+25,675.1050563865192,9.297931367054936e-06,67508.78480790484,4.1599981098413573e-07,16372.227404217994,0.00012461230493832984,76672.18246397679,0.0009510201275298363,23544.848213888185,1.297395926156822e-09,3.7853591723243905e-18,0.4257370122911007,4.598699759085559e-11,0.4394561816571317,0.5605438182968813,,1.8384304099680625e-12,987444.0062331025,8.55058602053625e-10,4.4233732410319706e-10,metal,mixed,mixed,metal
6.114117899204843e-08,75654.56842596068,0.09707116422540293,27979.259094481702,6.312018858606918e-17,70480.53196078278,0.20284047539618794,162610.35700257236,0.0020788980513028656,6.525893563861672e-06,6601970.158796185,0.060095523520425846,0.041715822691287804,0.08156407412828835,0.03145245750246949,91.7621449027081,0.0004997696147617627,9.025493226522859e-10,1.1432838355753439e+29,19153.883931803837,387290856240169.25,29681.134798140934,5.430852489571458e+16,46175.65998545838,7.130231781299499e+27,32161.095187722207,2.982283943805833e+25,665.563497152748,9.209378007798963e-06,65161.53913320223,2.6719055637993786e-08,26240.9805027393,4.7077764115222224e-05,88195.88394555915,0.0005488970082320144,32415.588333734642,2.618347295304376e-09,8.023954268636162e-18,0.0939560026582834,9.78102116230831e-11,0.40308072392624006,0.5969192759759496,,4.562913031038562e-13,888368.6828277769,1.636515040449107e-09,9.818322548552688e-10,metal,mixed,mixed,metal
2.1875527363086412e-08,77342.35580591051,0.03593012643709639,16871.62683882417,6.252558053964577e-18,69912.51559532432,0.2737890195668423,74678.84465420005,0.0011798269951441153,6.298583846612609e-06,578064.0361724226,0.0951179321162676,0.08448513772251048,0.0480021403172555,0.0659302079147643,84.98460247509479,0.0003134478344498089,7.191925088459384e-10,1.185849219800032e+29,18715.671645462957,6500489058860.169,29232.50797499979,2.2222283414803188e+16,35873.03023502604,5.523153077906497e+27,35794.32799700727,1.0584276331489613e+27,1268.8815373820144,4.850410890880836e-06,53864.36937388079,1.0867110207037504e-07,18174.527523547415,4.6104908516056986e-05,84933.45982856533,0.0009992334762503878,28249.631617534964,7.851998989164646e-05,3.1878652330555713e-13,0.1719710139019776,6.493533182371282e-07,0.36190077856619934,0.6380985720804825,,1.0820179552495436e-08,9243.627956561642,2.5983178955579656e-05,5.2536810936066805e-05,metal,mixed,mixed,metal
3.7047624977730807e-07,60283.2523387869,0.022095827222342428,2645.526352548637,1.7239427633550887e-17,70392.85909089744,0.24601186224087168,47490.84730957716,0.0018639787478243637,8.792988740079726e-07,857066.2986988785,0.043325820685021804,0.007446034920915738,0.04869039469695483,0.31783781958144997,20.267529223802672,0.0003007931852844724,3.434804530979417e-10,1.1079276275299226e+29,24682.30867565801,397754854175754.1,25521.499710348886,5.675039327974951e+16,45625.117700819006,1.847672441975478e+27,33593.74476828676,8.171854980825707e+26,965.1560432031802,2.8129885131898503e-06,50107.6943166315,5.831242074627217e-07,15120.739482276924,6.390802770800418e-05,83458.05010065291,0.0007442512510941898,8207.985531965256,9.441376748933425e-06,2.4955097573297514e-15,0.32547926870813587,1.0150856422441486e-06,0.3786361215030153,0.6213628634113425,,1.1879020763811306e-08,383.32183727208326,2.3160434128194297e-06,7.125333336113995e-06,metal,mixed,mixed,metal
1.515410239743306e-08,67863.13268362381,0.0062485101571967605,37764.98151452077,7.06912498639148e-17,69189.33369478262,0.26536309614578846,28851.891127996365,0.0012771647602431904,4.04856731874827e-06,2622375.1612060145,0.0030746581684327474,0.032437713839530306,0.07206355527646806,0.428178399664364,81.8147150159388,0.0003064655014524344,8.734018706232004e-10,9.267151458878343e+28,15406.588854702326,662635798265463.6,26236.07819881363,4.8778080261418696e+16,49840.92169649094,9.130073097291541e+27,21855.17430642328,1.4319186728476952e+26,1098.0657425705483,8.837436521026405e-06,59271.796652764126,7.128153446979843e-07,25355.285529697816,6.8951024598376935e-06,88714.6357827509,0.0001442284168295355,14628.801259082127,1.2646616288878698e-06,1.6331004118295146e-14,0.4659597515664698,9.90133276302606e-10,0.16694830411261474,0.8330516948972518,,2.9347253409911557e-10,1733053.217632784,1.105481101845959e-06,1.5918052704191085e-07,metal,metal,intact,metal
4.4055938616877626e-08,71887.76770089293,0.08523941387427647,31192.319955241845,5.5294924164746963e-17,69497.33520342717,0.2593453656778249,136296.45192522806,0.004426219329426474,3.914610205224468e-06,6636834.991544697,0.032156330964698374,0.02067430679872579,0.054447655024273414,0.07881376055291502,95.73531526901975,6.996724834266795e-05,4.858533280264959e-10,1.0994492442750353e+29,22542.670323377213,440264508943365.6,26959.873046054316,2.3811495094462476e+16,35999.55353476182,4.2117556474499406e+27,23111.95364671047,1.968419718962787e+27,889.1195102723116,6.919526474022694e-06,44263.783459671264,9.801798429478827e-07,6580.972208931938,1.3090896426162008e-05,70131.60206038902,0.00037234655782852726,33181.67079947004,6.945364900914813e-06,1.0853250374437781e-13,0.6759057165986878,1.264306745544184e-08,0.08446536068104607,0.9155346266758866,,4.843584118127062e-10,5431080.578228059,6.132510505580033e-06,8.128543953347798e-07,metal,metal,intact,metal
